金碗银豆豆;u638930660078; 2014-02-09  22:55:34 ;235633145;962;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-09  22:55:47 ;235633318;963;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-09  22:56:18 ;235633750;964;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-09  22:56:34 ;235633946;965;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-09  22:57:16 ;235634473;966;7;NULL;北京协和医院
呼啦圈跳绳;u358984035518; 2014-02-09  22:57:22 ;235634557;967;4;NULL;陕中二附院
米兰小乖;u10821536414; 2014-02-09  22:58:17 ;235635268;968;4;NULL;陕西省妇幼保健院
邱能能的小窝;u66896660835; 2014-02-09  23:07:54 ;235643108;969;5;NULL;泰安市中心医院
没有马宝不习惯;u31899715212; 2014-02-10  07:53:54 ;235760031;970;3;NULL;
微微妙妙音;u13828943361; 2014-02-10  07:57:36 ;235761289;971;4;NULL;清远市人民医院
马孕曼曼;u678219664870; 2014-02-10  08:01:17 ;235762590;972;4;NULL;唐县人民医院
Patty是楊三歲小旁友;u10892895685; 2014-02-10  08:50:35 ;235784084;973;5;NULL;
YING麦麦;u148288384283; 2014-02-10  16:30:41 ;236087876;974;3;NULL;
金碗银豆豆;u638930660078; 2014-02-10  19:28:29 ;236201799;975;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-11  22:28:03 ;237154957;976;7;NULL;北京协和医院
美妞521521;u768217068692; 2014-02-11  22:31:48 ;237158534;977;4;NULL;齐齐哈尔医学院第一附属医院
鸡蛋小姐米饭先生;u20894838334; 2014-02-11  22:37:27 ;237163783;978;3;NULL;
马上好孕气1892;u11828634165; 2014-02-11  22:47:39 ;237173397;979;4;NULL;
溪溪爱马宝;u288282686193; 2014-02-11  22:58:22 ;237182938;980;2;NULL;
辣妈92042858;u128284362083; 2014-02-11  22:59:23 ;237183905;981;2;NULL;
溪溪爱马宝;u288282686193; 2014-02-11  23:00:56 ;237185259;982;2;NULL;
抓住马尾巴的宝马;u158909498464; 2014-02-11  23:02:32 ;237186610;983;5;NULL;江苏省中西医结合医院
溪溪爱马宝;u288282686193; 2014-02-11  23:03:02 ;237187093;984;2;NULL;
洋家大妞;u68872298135; 2014-02-11  23:05:19 ;237189051;985;4;NULL;盛京医院滑翔分院编辑
默沫末;u11828156891; 2014-02-11  23:06:19 ;237189881;987;2;NULL;
小马驹快快来;u93823833723; 2014-02-11  23:10:42 ;237193561;988;5;NULL;鸡西市红十字医院
金碗银豆豆;u638930660078; 2014-02-11  23:31:01 ;237208866;989;7;NULL;北京协和医院
亚狮ss;u11899071335; 2014-02-11  23:43:07 ;237217214;990;2;NULL;汕头大学第二附属医院
妖界公主;u158768906516; 2014-02-11  23:52:30 ;237222831;991;5;NULL;
趴小苓;u128236008637; 2014-02-12  01:23:45 ;237257184;992;5;NULL;长宁区妇幼保健院
别说心情不好;u168920081752; 2014-02-12  01:38:07 ;237259806;993;4;NULL;
sunny大丽;u34828613102; 2014-02-12  07:43:21 ;237308067;994;2;NULL;
辣妈阿朱;u148966103765; 2014-02-12  07:59:28 ;237313607;995;2;NULL;石家庄第四医院
金碗银豆豆;u638930660078; 2014-02-15  00:18:09 ;239560263;996;7;NULL;北京协和医院
小小Ivy宝贝;u128946840154; 2014-02-15  02:59:23 ;239595917;997;3;NULL;上海复旦大学附属妇产科医院杨浦分院（红房子医院）
金碗银豆豆;u638930660078; 2014-02-16  13:25:23 ;240613339;998;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-16  16:57:56 ;240762541;999;7;NULL;北京协和医院
冷菲菲21;u168208852372; 2014-02-16  17:03:39 ;240766815;1000;5;NULL;
孕期用户90468817;u518946814505; 2014-02-16  17:10:36 ;240771959;1001;3;NULL;
紫气香来;u13865132335; 2014-02-16  17:17:21 ;240776730;1002;6;NULL;阳江安琪儿妇产医院
昵昵眯哑;u628925125138; 2014-02-16  17:17:25 ;240776778;1003;4;NULL;
甜心熊;u368214251301; 2014-02-16  17:18:37 ;240777619;1004;3;NULL;桓台县人民医院
宝贝你要健康喔;u148765335742; 2014-02-16  17:34:44 ;240789294;1005;5;NULL;无锡虹桥医院
馨尹家;u128908227859; 2014-02-16  17:49:58 ;240799412;1006;8;NULL;晋中市妇幼保健院
心月一弯;u13891860539; 2014-02-16  17:59:51 ;240805839;1007;4;NULL;
谷粒多多99;u358798838798; 2014-02-16  18:00:46 ;240806451;1008;2;NULL;
冰雪丽诺;u49893363750; 2014-02-16  18:02:46 ;240807742;1009;3;NULL;
孕期用户87975538;u13890574290; 2014-02-16  18:03:06 ;240807945;1010;4;NULL;
大白母熊;u10828815424; 2014-02-16  18:15:57 ;240816244;1011;2;NULL;抚顺矿务局总医院
阿哈啦啦;u678281017971; 2014-02-16  18:20:28 ;240819145;1012;4;NULL;
susan_yjj;u378201046556; 2014-02-16  19:05:39 ;240846955;1013;3;NULL;
三院管宝贝;u168382148726; 2014-02-16  21:42:01 ;240992545;1014;5;NULL;包钢第三医院
糖兮;u25899676566; 2014-02-16  21:51:19 ;241002589;1015;2;NULL;
吴爱金的麻麻;u148267272666; 2014-02-16  23:19:11 ;241089091;1016;4;NULL;长宁区妇幼保健院
马儿姑娘到妈妈这来;u69826552667; 2014-02-16  23:20:27 ;241090116;1017;2;NULL;
我的宝贝喜羊羊;u10823225374; 2014-02-16  23:30:39 ;241098187;1018;5;NULL;盛京医院
多蓝make;u798201484502; 2014-02-16  23:31:50 ;241099075;1019;3;NULL;
孕期用户85539794;u10874005668; 2014-02-16  23:33:33 ;241100457;1020;2;NULL;
jennylovely88;u25874678448; 2014-02-16  23:34:18 ;241100947;1021;4;NULL;
咕咕妞1988;u128267522766; 2014-02-16  23:38:52 ;241104313;1022;6;NULL;苏州母子医院
想你想你1314;u948285476261; 2014-02-16  23:45:17 ;241108742;1023;4;NULL;沁阳市妇幼保健院
可爱小国宝;u128231937314; 2014-02-16  23:54:01 ;241114275;1024;3;NULL;
马宝快快来;u57866200903; 2014-02-17  00:28:06 ;241133030;1025;3;NULL;
孕期用户92271010;u158206490511; 2014-02-17  01:09:16 ;241148029;1026;2;NULL;
CC宝他妈;u148264520213; 2014-02-17  01:18:19 ;241150560;1027;3;NULL;义乌市妇幼保健院
daisy_tian;u21821118261; 2014-02-17  01:20:11 ;241151053;1028;2;NULL;
米米米子;u818264525121; 2014-02-17  01:21:21 ;241151359;1029;2;NULL;
亲亲我的豆宝宝;u148267048586; 2014-02-17  02:25:57 ;241164327;1030;3;NULL;
金碗银豆豆;u638930660078; 2014-02-17  07:29:12 ;241204621;1031;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:30:49 ;241205125;1032;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:31:14 ;241205263;1033;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:32:43 ;241205750;1034;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:32:51 ;241205792;1035;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:33:16 ;241205928;1036;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  07:33:57 ;241206169;1037;7;NULL;北京协和医院
思念宝儿;u148262786243; 2014-02-17  08:04:15 ;241216990;1038;2;NULL;
张素瑗妈妈;u518273652482; 2014-02-17  09:17:40 ;241256920;1039;2;NULL;
静宝宝来吧;u128904159192; 2014-02-17  09:19:53 ;241258408;1040;3;NULL;
下雨有晴天;u168282017375; 2014-02-17  09:28:27 ;241264179;1042;2;NULL;
尕桀;u168281527329; 2014-02-17  09:30:45 ;241265665;1043;4;NULL;蚌埠市第一人民医院
金碗银豆豆;u638930660078; 2014-02-17  14:52:58 ;241496007;1044;7;NULL;北京协和医院
紫彤32FFDF91AE3FBE5A71;u458666374337; 2014-02-17  14:57:14 ;241499223;1045;3;NULL;
点烟儿抽寂寞;u168691802173; 2014-02-17  15:10:18 ;241511476;1046;4;NULL;
左莎莎;u10823968014; 2014-02-17  15:36:22 ;241532951;1047;3;NULL;
宝贝狗狗是阿福;u158233746108; 2014-02-17  18:20:57 ;241652224;1048;3;NULL;陕西省人民医院
金碗银豆豆;u638930660078; 2014-02-17  20:07:56 ;241738295;1049;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-17  20:08:12 ;241738536;1050;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-21  22:58:35 ;245421284;1051;7;NULL;北京协和医院
磊q马宝儿;u338908117337; 2014-02-21  23:13:57 ;245434479;1052;3;NULL;
范饭饭的妈咪呀;u10824654910; 2014-02-21  23:17:45 ;245437628;1053;7;NULL;保定市妇幼保健院
大白母熊;u10828815424; 2014-02-22  22:46:05 ;246210160;1054;2;NULL;抚顺矿务局总医院
阳晨baby;u46878065395; 2014-02-22  22:46:32 ;246210567;1055;4;NULL;石家庄第六医院
大白母熊;u10828815424; 2014-02-22  22:47:50 ;246211921;1056;2;NULL;抚顺矿务局总医院
楼小鱼麻麻;u19820646080; 2014-02-22  22:48:07 ;246212184;1057;3;NULL;广元市妇幼保健院
宅倩;u128926007774; 2014-02-22  22:48:20 ;246212380;1058;7;NULL;香港浸信会医院
茹碧;u988798690483; 2014-02-22  22:48:25 ;246212447;1059;2;NULL;
董牛奶;u10894079234; 2014-02-22  22:53:43 ;246217610;1060;3;NULL;淮安妇幼保健院
一卿卿我心一;u158721643659; 2014-02-22  23:41:17 ;246258184;1061;3;NULL;
一卿卿我心一;u158721643659; 2014-02-22  23:42:02 ;246258721;1062;3;NULL;
自由远足;u958267251260; 2014-02-22  23:49:13 ;246263550;1063;5;NULL;保定市第一医院
高梁92698022;u43829727382; 2014-02-22  23:51:03 ;246264766;1064;6;NULL;潍坊市人民医院
高梁92698022;u43829727382; 2014-02-22  23:52:22 ;246265562;1065;6;NULL;潍坊市人民医院
马宝宝526;u168246778965; 2014-02-22  23:53:43 ;246266500;1066;2;NULL;
小小小荔枝;u11829164753; 2014-02-23  00:00:49 ;246271161;1067;4;NULL;
金碗银豆豆;u638930660078; 2014-02-23  17:19:17 ;246747893;1068;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-02-26  10:56:32 ;249260646;1069;7;NULL;北京协和医院
女人不能只会哭;u13858154880; 2014-02-26  10:57:12 ;249261255;1070;7;NULL;
孕期用户92788255;u128226550276; 2014-02-26  11:01:37 ;249265688;1071;4;NULL;
我的小宝马快来呀;u168515007620; 2014-02-26  11:03:56 ;249267921;1072;3;NULL;烟台经济开发区医院
习惯在角落;u93899225100; 2014-02-26  11:04:53 ;249268821;1073;3;NULL;武汉玛利亚妇产医院
孕期用户92995760;u158247792503; 2014-02-26  11:12:11 ;249275776;1074;2;NULL;
Dengnibaobei928;u968729431200; 2014-02-26  11:25:57 ;249288848;1075;5;NULL;西安市第四医院
Dengnibaobei928;u968729431200; 2014-02-26  11:28:43 ;249291334;1076;5;NULL;西安市第四医院
Dengnibaobei928;u968729431200; 2014-02-26  11:30:12 ;249292706;1077;5;NULL;西安市第四医院
Dengnibaobei928;u968729431200; 2014-02-26  11:30:54 ;249293381;1078;5;NULL;西安市第四医院
雨后见彩虹6;u848283276570; 2014-02-26  11:34:50 ;249296960;1079;4;NULL;六安市金安区妇幼保健院
宝爸宝妈的宝20141210;u728974908964; 2014-02-26  11:37:59 ;249299799;1080;5;NULL;
俺家宝贝快快来;u148282557916; 2014-02-26  11:42:58 ;249304276;1081;4;NULL;西京医院
等待你的来临宝宝;u55858340522; 2014-02-26  11:45:21 ;249306458;1082;4;NULL;
时来孕转86;u998264707284; 2014-02-26  11:49:11 ;249309794;1083;2;NULL;
孕期用户92080354;u11828491579; 2014-02-26  12:01:42 ;249320807;1084;4;NULL;
sookie1234;u328741066655; 2014-02-26  12:10:36 ;249328301;1085;5;NULL;
沅杨;u90851246061; 2014-02-26  12:11:24 ;249328934;1086;2;NULL;大连旅顺406医院
微笑sj;u20820687089; 2014-02-26  12:15:03 ;249331814;1087;3;NULL;永泰县医院
肉肉快来;u74821339880; 2014-02-26  12:39:30 ;249352723;1088;4;NULL;成都第三人民医院
罗孀;u13858343739; 2014-02-26  12:43:18 ;249356041;1089;2;NULL;
期待李贵贵;u158706509733; 2014-02-26  12:45:30 ;249358057;1090;4;NULL;
宝贝麻麻等你快快来;u378580174820; 2014-02-26  12:47:00 ;249359413;1091;5;NULL;
孕期用户93389913;u158580177929; 2014-02-26  12:48:10 ;249360474;1092;1;NULL;
黑玫瑰2228;u27897792700; 2014-02-26  12:51:01 ;249362912;1093;3;NULL;
小七19891005;u128580854962; 2014-02-26  14:41:23 ;249460067;1094;6;NULL;合肥市妇幼保健院
小可乐的辣妈俏爸;u27828625332; 2014-02-26  15:15:34 ;249489101;1095;3;NULL;陕西省人民医院
daisy闹闹;u168246015743; 2014-02-26  15:23:56 ;249496212;1096;2;NULL;
孕期用户93399630;u358580662977; 2014-02-26  15:27:18 ;249499142;1097;1;NULL;
孕期用户93399630;u358580662977; 2014-02-26  15:28:43 ;249500362;1098;1;NULL;
小思翰滴麻麻;u168996301104; 2014-02-26  22:24:01 ;249885478;1099;4;NULL;杭州艾玛妇产医院
卢小晕;u20858015001; 2014-02-26  22:30:25 ;249893243;1100;2;NULL;
BQ888;u168250091836; 2014-02-26  22:31:11 ;249894229;1101;2;NULL;
瑞乐斋;u978243245010; 2014-02-26  22:36:27 ;249900650;1102;3;NULL;
新手妈咪1028;u448969059554; 2014-02-26  22:43:13 ;249908515;1103;6;NULL;山西省儿童医院
蚊蚊子爱吸血;u90827422297; 2014-02-26  22:54:27 ;249921185;1104;4;NULL;绵阳市人民医院
甜心熊;u368214251301; 2014-02-26  22:59:40 ;249926897;1105;3;NULL;桓台县人民医院
甜心熊;u368214251301; 2014-02-26  23:00:30 ;249927854;1106;3;NULL;桓台县人民医院
菲VS春;u858998577161; 2014-03-24  19:23:37 ;273342303;1107;5;NULL;
默子徐;u50894522648; 2014-03-24  19:24:08 ;273342744;1108;2;NULL;
小人儿人儿;u10850183526; 2014-03-24  19:27:11 ;273345432;1109;4;NULL;
小辣妞s;u168978646899; 2014-03-24  19:32:14 ;273350191;1110;4;NULL;
眯眼大笑;u128755102676; 2014-03-24  19:32:23 ;273350337;1111;4;NULL;
sunshine小欣;u158593892403; 2014-03-24  19:33:41 ;273351535;1112;3;NULL;
麻麻艾昵;u768245463150; 2014-03-24  19:34:25 ;273352211;1113;5;NULL;
孕期用户92952712;u10824143143; 2014-03-24  19:36:52 ;273354447;1114;6;NULL;
孕期用户95568675;u428520321597; 2014-03-24  19:48:13 ;273364957;1115;3;NULL;
小土豆的媽媽朵兒;u628526644294; 2014-03-24  19:49:53 ;273366591;1116;4;NULL;如皋市博爱医院
王黎黎;u69858859328; 2014-03-24  19:51:40 ;273368242;1117;2;NULL;
冷月小女人;u64852702380; 2014-03-24  19:56:43 ;273373073;1118;2;NULL;
小宝小宝宝快来;u10852357721; 2014-03-24  19:58:31 ;273374816;1119;3;NULL;
等一一黎明的爱;u65857262909; 2014-03-24  19:59:27 ;273375693;1120;3;NULL;泰安市第一人民医院
懵懵懂懂的妈咪;u308596375822; 2014-03-24  20:06:51 ;273382997;1121;4;NULL;
缘分命中注定;u168231376924; 2014-03-24  20:07:36 ;273383756;1122;8;NULL;盘锦市中心医院
金碗银豆豆;u638930660078; 2014-03-25  10:19:55 ;273836104;1123;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-17  21:56:31 ;327661417;1124;7;NULL;北京协和医院
逢青;u168728555874; 2014-05-17  21:59:36 ;327665093;1125;3;NULL;天津第一中心医院
孕期用户98354771;u798455879501; 2014-05-17  22:00:12 ;327665799;1126;5;NULL;通州区妇幼保健院
诺兰喜喜;u443189123593; 2014-05-17  22:02:55 ;327668853;1127;2;NULL;
孕期用户99464770;u123183584533; 2014-05-17  22:21:06 ;327689817;1128;4;NULL;上海市第五人民医院
苗条的粉红馒头;u69310023710; 2014-05-17  22:47:18 ;327719326;1129;4;NULL;
苗条的粉红馒头;u69310023710; 2014-05-17  22:47:33 ;327719603;1130;4;NULL;
孕期用户00255940;u743108472680; 2014-05-17  22:48:26 ;327720660;1131;3;NULL;
孕期用户00291734;u49310302370; 2014-05-17  22:51:56 ;327724715;1132;1;NULL;
诺雨兵;u738494360727; 2014-05-17  22:52:39 ;327725543;1133;4;NULL;
小黑花;u16318435793; 2014-05-17  22:53:01 ;327725986;1134;2;NULL;
娇娇贴心小棉袄;u978506227836; 2014-05-17  22:56:57 ;327730307;1135;2;NULL;
曦诺814;u458448729719; 2014-05-17  23:07:09 ;327741106;1136;3;NULL;苏州市立医院
NIcolee1122;u20868330514; 2014-05-17  23:08:35 ;327742556;1137;2;NULL;
孕期用户00296090;u10310371756; 2014-05-17  23:10:37 ;327744612;1138;2;NULL;
武娃宝;u66844574325; 2014-05-17  23:11:38 ;327745616;1139;4;NULL;   黄梅县妇幼保健院 
喜气洋洋宝儿;u23854147480; 2014-05-17  23:16:40 ;327750443;1140;4;NULL;
孕期用户93392966;u20858089178; 2014-05-17  23:17:50 ;327751508;1141;4;NULL;
佳佳阿伊莎;u128457656546; 2014-05-17  23:18:13 ;327751889;1142;2;NULL;
只想要个孩子呀;u68854145054; 2014-05-17  23:20:27 ;327754003;1143;5;NULL;
舞花肉;u178546038917; 2014-05-17  23:22:27 ;327755971;1144;4;NULL;
孕期用户99966815;u353136366829; 2014-05-17  23:25:51 ;327759176;1145;2;NULL;
偶的心希望你能懂;u158459243380; 2014-05-17  23:27:09 ;327760338;1146;3;NULL;兴国人民医院
期待我的你;u80310129267; 2014-05-17  23:33:53 ;327766016;1147;4;NULL;
宝妈小资女;u65840710605; 2014-05-17  23:34:52 ;327766878;1148;4;NULL;韶关市妇幼保健院
胖兔小七;u478731289630; 2014-05-17  23:36:31 ;327768241;1149;4;NULL;
angel小北;u14310051752; 2014-05-17  23:41:18 ;327772112;1150;2;NULL;华西妇产儿童医院
那年雨季00;u16318488616; 2014-05-17  23:41:32 ;327772305;1151;4;NULL;南华大学附属第一医院
欣有玲犀;u148994093856; 2014-05-17  23:42:30 ;327773113;1152;4;NULL;义乌市妇幼保健院
我的小名阳阳;u513138989652; 2014-05-18  03:09:43 ;327838363;1153;4;NULL;海南省妇幼保健院
金碗银豆豆;u638930660078; 2014-05-18  23:38:01 ;328696048;1154;7;NULL;北京协和医院
小媚开心幸福;u608762450102; 2014-05-18  23:51:00 ;328705740;1155;3;NULL;
金碗银豆豆;u638930660078; 2014-05-20  14:42:09 ;330233044;1156;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-20  14:42:25 ;330233311;1157;7;NULL;北京协和医院
LULU0912;u818424916275; 2014-05-20  14:52:25 ;330243202;1158;3;NULL;湖北省人民医院
小小田_2014;u503108331261; 2014-05-20  14:59:44 ;330250590;1159;2;NULL;
知凌快来吧;u81313488158; 2014-05-20  17:02:01 ;330363890;1160;4;NULL;
勿忘我13;u15313561527; 2014-05-20  17:04:21 ;330365866;1161;4;NULL;
玛利亚若瑟;u11310541682; 2014-05-20  17:04:36 ;330366081;1162;2;NULL;
丫美蝶;u14318460816; 2014-05-20  17:10:03 ;330370713;1163;5;NULL;
孕期用户00248358;u11310828139; 2014-05-20  17:18:42 ;330378398;1164;2;NULL;
宝贝爸妈在等你;u10313080522; 2014-05-20  17:20:59 ;330380384;1165;3;NULL;
我的小宝贝快来;u66842338313; 2014-05-20  17:37:32 ;330394148;1167;3;NULL;
今夜有天使降临噢;u13842529953; 2014-05-20  17:38:19 ;330394810;1168;3;NULL;
i芥末墩;u588721570552; 2014-05-20  17:38:51 ;330395253;1169;10;NULL;山东省交通医院
i芥末墩;u588721570552; 2014-05-20  17:39:12 ;330395574;1170;10;NULL;山东省交通医院
i芥末墩;u588721570552; 2014-05-20  17:40:03 ;330396279;1171;10;NULL;山东省交通医院
i芥末墩;u588721570552; 2014-05-20  17:40:39 ;330396751;1172;10;NULL;山东省交通医院
天使宝宝快降临;u543104841242; 2014-05-20  17:41:01 ;330397074;1173;4;NULL;
神一样的推理;u793104319092; 2014-05-20  17:47:39 ;330402561;1174;4;NULL;
金碗银豆豆;u638930660078; 2014-05-20  21:31:13 ;330593230;1175;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-20  21:32:40 ;330594915;1176;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-20  21:33:25 ;330595756;1177;7;NULL;北京协和医院
愤怒的田螺;u123185503140; 2014-05-20  21:34:28 ;330596990;1178;5;NULL;上海松江妇幼保健院
宝贝爸妈在等你;u10313080522; 2014-05-20  21:38:01 ;330601004;1179;3;NULL;
渲染妖娆;u978563336089; 2014-05-20  21:48:26 ;330613007;1180;3;NULL;河东妇幼保健院
哆啦A梦的避风港;u87310000647; 2014-05-20  21:49:28 ;330614182;1181;9;NULL;湖北省人民医院
香香20140218;u71827901862; 2014-05-20  21:50:57 ;330615884;1182;2;NULL;
金碗银豆豆;u638930660078; 2014-05-20  21:51:27 ;330616410;1183;7;NULL;北京协和医院
孕期用户00417687;u793107360856; 2014-05-20  21:58:14 ;330624174;1184;2;NULL;
偶的心希望你能懂;u158459243380; 2014-05-21  15:24:08 ;331288875;1185;3;NULL;兴国人民医院
小瓶子的娘亲;u338520813354; 2014-05-21  15:49:22 ;331314205;1186;2;NULL;
我爱羊娃娃;u11892092055; 2014-05-21  15:52:50 ;331317683;1187;7;NULL;
孕期用户99546911;u23318674606; 2014-05-21  19:45:29 ;331508330;1188;3;NULL;
木木endless;u15311135677; 2014-05-21  19:55:43 ;331516235;1189;2;NULL;
小月夫人baby;u513132713241; 2014-05-21  19:56:28 ;331516814;1190;2;NULL;
朱晓妹;u68849142496; 2014-05-21  20:13:44 ;331531120;1191;2;NULL;
健康的喜羊羊;u993101264485; 2014-05-21  20:24:54 ;331541294;1192;4;NULL;
孕期用户00671457;u393168677295; 2014-05-21  20:25:34 ;331541914;1193;2;NULL;
WT-等马宝;u158646883172; 2014-05-21  20:27:39 ;331543890;1194;3;NULL;
期待你的降临么么;u87313903979; 2014-05-21  20:29:19 ;331545419;1195;2;NULL;
小小柚子宝贝;u13898791527; 2014-05-21  20:33:01 ;331548865;1196;5;NULL;陕西省妇幼保健院
angelaxiaoyufei;u638425834113; 2014-05-21  20:48:54 ;331564731;1197;6;NULL;延庆县医院
小泽要幸福111;u11311120019; 2014-05-21  20:54:46 ;331570761;1198;3;NULL;大连湾辽渔医院
哆啦A梦的避风港;u87310000647; 2014-05-21  20:57:47 ;331574103;1199;9;NULL;湖北省人民医院
萧萧860723;u478901766834; 2014-05-21  20:58:46 ;331575172;1200;2;NULL;焦作市第二人民医院
雪域奇峰;u11854053610; 2014-05-21  20:59:19 ;331575758;1201;4;NULL;安阳市第六人民医院
强小强赶紧现身吧;u71854924861; 2014-05-21  20:59:32 ;331575965;1202;4;NULL;
孕期用户00071596;u57313282905; 2014-05-21  20:59:47 ;331576225;1203;2;NULL;
曾梦如月;u128693286240; 2014-05-21  21:03:43 ;331580809;1204;5;NULL;
pinkmartini1030;u123112762714; 2014-05-21  21:08:10 ;331586378;1205;2;NULL;
哟哎;u66842203589; 2014-05-21  21:08:32 ;331586846;1206;4;NULL;
love_kit;u10859134973; 2014-05-21  21:08:32 ;331586851;1207;4;NULL;
花姐姐baby;u783168613955; 2014-05-21  21:10:10 ;331588847;1208;2;NULL;
王子与漫妮;u14310383669; 2014-05-21  21:14:07 ;331593788;1209;4;NULL;
望宝宝健康平安地长大;u228441236344; 2014-05-21  21:15:28 ;331595445;1210;5;NULL;
寶兒90;u158591065175; 2014-05-21  21:15:52 ;331595944;1211;3;NULL;
許冭冭;u168639744745; 2014-05-21  21:16:04 ;331596184;1212;8;NULL;
你是我的怡宝;u96313498313; 2014-05-21  21:18:59 ;331599759;1213;4;NULL;聊城市妇幼保健院
孕期用户97137550;u568402463941; 2014-05-21  21:29:06 ;331612312;1214;3;NULL;
手机用户9130030;u523108287086; 2014-05-21  21:30:24 ;331613877;1215;3;NULL;
好运快来111;u66310640853; 2014-05-21  21:30:39 ;331614192;1216;3;NULL;
小珍珠她爸妈;u828018056247; 2014-05-21  21:31:35 ;331615402;1217;4;NULL;安岳妇幼保健院
ff56117;u85310027052; 2014-05-21  21:33:27 ;331617686;1218;2;NULL;
乖丫头9527;u128424423771; 2014-05-21  21:34:47 ;331619335;1219;3;NULL;
鼎鼎宝贝11;u393104378767; 2014-05-21  22:02:18 ;331654784;1220;2;NULL;
金碗银豆豆;u638930660078; 2014-05-22  10:19:48 ;332013545;1221;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-22  10:20:11 ;332013953;1222;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-05-22  10:20:47 ;332014628;1223;7;NULL;北京协和医院
小小小小月妞;u11892182571; 2014-05-22  10:21:01 ;332014881;1224;5;NULL;
其珍宝宝快来吧;u88844489393; 2014-05-22  10:43:04 ;332038379;1225;2;NULL;
晴田;u463183331496; 2014-05-22  10:47:49 ;332043536;1226;4;NULL;山西省儿童医院
曾梦如月;u128693286240; 2014-05-23  13:29:25 ;333196437;1227;5;NULL;
waiting123321;u11311091204; 2014-05-23  13:31:19 ;333198463;1228;5;NULL;苏州母子医院
向左走-;u738425522228; 2014-05-23  13:32:58 ;333200150;1229;4;NULL;
史詩baby;u11316016596; 2014-05-23  13:34:03 ;333201258;1230;3;NULL;
吴氏小天使;u88840583453; 2014-05-23  13:39:13 ;333206644;1231;4;NULL;
爱宝-岩;u833169291227; 2014-05-23  13:39:49 ;333207279;1232;4;NULL;东莞大岭山医院
mayer0511;u49310372834; 2014-05-23  13:46:25 ;333213758;1233;5;NULL;萧山第一人民医院
孕期用户00571043;u58310542553; 2014-05-23  13:51:01 ;333218242;1234;2;NULL;
孕期用户00756533;u123166546428; 2014-05-23  14:02:48 ;333229636;1235;2;NULL;
;u33950695725; 2014-05-23  14:11:27 ;333237965;1236;2;NULL;
我等我等等等;u13311887182; 2014-05-23  14:17:36 ;333243800;1237;3;NULL;
孕期用户99172057;u513117693356; 2014-05-23  14:23:54 ;333249539;1238;3;NULL;粤北人民医院
爱微伤;u16318788623; 2014-05-23  14:24:20 ;333249957;1239;4;NULL;
胖兔小七;u478731289630; 2014-05-23  14:24:42 ;333250272;1240;4;NULL;
love_kit;u10859134973; 2014-05-23  14:30:12 ;333255480;1241;4;NULL;
圆圆水晶;u10826946884; 2014-05-23  14:40:01 ;333265298;1242;3;NULL;朝阳妇幼保健院（朝阳区妇儿医院）
大爱喜羊羊;u11313724369; 2014-05-23  14:44:58 ;333270573;1243;2;NULL;
水木子9966;u11840355862; 2014-05-23  14:47:47 ;333273592;1244;2;NULL;
等我小润;u123162122334; 2014-05-23  15:41:34 ;333325729;1245;2;NULL;
马尾巴来来;u16316175066; 2014-05-23  15:43:48 ;333327855;1246;4;NULL;
六月树;u98310233981; 2014-05-23  15:45:02 ;333328953;1247;2;NULL;
;u15994080035; 2014-05-23  15:45:15 ;333329138;1248;2;NULL;
千雅儿;u57857134977; 2014-05-23  15:49:13 ;333332732;1249;4;NULL;深圳市宝安区松岗人民医院
孕期用户99740979;u16318466517; 2014-05-23  16:01:32 ;333343614;1250;4;NULL;
卡哇伊小羊羊;u77316203285; 2014-05-23  17:22:44 ;333414785;1251;4;NULL;
贾二丫;u15316054943; 2014-05-23  17:27:36 ;333419387;1252;3;NULL;北京协和医院
二胞啥时候来;u78858218259; 2014-05-23  18:53:19 ;333489209;1253;4;NULL;
梦琪琪16;u13898174878; 2014-05-23  18:53:42 ;333489485;1254;5;NULL;淮北市妇幼保健所
